#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#freetv.fun does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://freetv.fun/app
#Generated on: 2026-04-03 03:00:02 UTC


#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#freetv.fun並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://freetv.fun/app
#生成時間: 2026-04-03 03:00:02 UTC


Africa,#genre#
人間衛視[geo-blocked],https://t.freetv.fun/live/ren-jian-wei-shi.m3u
人間衛視[geo-blocked],https://t.freetv.fun/live/ren-jian-wei-shi-3.m3u
人間衛視[geo-blocked],https://t.freetv.fun/live/ren-jian-wei-shi-7.m3u8
公視[geo-blocked],https://t.freetv.fun/live/gong-shi-28.m3u8
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi.m3u8
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi-1.m3u8
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi-2.ts
公視HD[geo-blocked],https://t.freetv.fun/live/xiao-gong-shi.m3u8
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi-3.php
公視戲劇[geo-blocked],https://t.freetv.fun/live/gong-shi-xi-ju.m3u8
公視臺語臺[geo-blocked],https://t.freetv.fun/live/gong-shi-tai-yu.m3u8
公視臺語臺[geo-blocked],https://t.freetv.fun/live/gong-shi-tai-yu-1.m3u8
博斯網球[geo-blocked],https://t.freetv.fun/live/bo-si-wang-qiu.m3u8
博斯網球[geo-blocked],https://t.freetv.fun/live/bo-si-wang-qiu-1.m3u8
原住民電視[geo-blocked],https://t.freetv.fun/live/yuan-zhu-min-zu-dian-shi-5.m3u8
台視HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv071
台視HD[geo-blocked],https://t.freetv.fun/live/tai-shi-1.m3u8
台視HD[geo-blocked],https://t.freetv.fun/live/tai-shi-2.ts
台視HD[geo-blocked],https://t.freetv.fun/live/tai-shi-3.m3u8
台視HD[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv071
台視HD[geo-blocked],https://t.freetv.fun/live/tai-shi-5.php
台視HD[geo-blocked],https://t.freetv.fun/live/tai-shi-28.ts
台視新聞FHD[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen-1.m3u8
台視新聞FHD[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen-1-1.m3u8
台視新聞FHD[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen-2.php
國會頻道2[geo-blocked],https://t.freetv.fun/live/guo-hui-2-14.m3u8
壹新聞[geo-blocked],https://t.freetv.fun/live/yi-xin-wen.php
好訊息[geo-blocked],https://t.freetv.fun/live/hao-xiao-xi-16.m3u8
好訊息 2[geo-blocked],https://t.freetv.fun/live/hao-xiao-xi-2-1.m3u8
寰宇新聞[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-21.m3u8
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen.php
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-3.php
寰宇新聞台灣臺[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-tai-wan-16.m3u8
年代新聞HD[geo-blocked],https://t.freetv.fun/live/nian-dai-xin-wen-1.php
影迷數位電影臺[geo-blocked],https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying.m3u8
東森戲劇[geo-blocked],https://t.freetv.fun/live/dong-sen-xi-ju.m3u8
東森戲劇[geo-blocked],https://t.freetv.fun/live/dong-sen-xi-ju-ee.php
東森新聞HD[geo-blocked],https://t.freetv.fun/live/dong-sen-xin-wen.ts
東森新聞HD[geo-blocked],https://t.freetv.fun/live/dong-sen-xin-wen-1.php
東森新聞HD[geo-blocked],https://t.freetv.fun/live/dong-sen-xin-wen-2.php
東森新聞HD[geo-blocked],https://t.freetv.fun/live/dong-sen-xin-wen-ee.php
東森洋片[geo-blocked],https://t.freetv.fun/live/dong-sen-yang-pian.m3u8
東森洋片[geo-blocked],https://t.freetv.fun/live/dong-sen-yang-pian-ee.php
東森綜合[geo-blocked],https://t.freetv.fun/live/dong-sen-zong-he.php
東森美洲[geo-blocked],https://t.freetv.fun/live/dong-sen-mei-zhou-2.m3u8
東森美洲[geo-blocked],https://t.freetv.fun/live/dong-sen-mei-zhou.m3u8
東森美洲[geo-blocked],https://t.freetv.fun/live/dong-sen-mei-zhou-1.m3u8
東森美洲[geo-blocked],https://t.freetv.fun/live/dong-sen-mei-zhou-1-1.m3u8
東森衛視[geo-blocked],https://t.freetv.fun/live/dong-sen-mei-zhou-xin-wen-tai.m3u8
東森超視[geo-blocked],rtmp://f13h.mine.nu/sat/tv331
東森超視[geo-blocked],https://t.freetv.fun/live/dong-sen-chao-shi-34-5.m3u8
東森超視[geo-blocked],https://t.freetv.fun/live/dong-sen-chao-shi-34-5-1.m3u8
東森超視[geo-blocked],https://t.freetv.fun/live/dong-sen-chao-shi-34-5-2.m3u8
東森電影[geo-blocked],https://t.freetv.fun/live/dong-sen-dian-ying.php
東森電影[geo-blocked],https://t.freetv.fun/live/dong-sen-dian-ying-2.m3u8
東森電影[geo-blocked],https://t.freetv.fun/live/dong-sen-dian-ying-ee.php
民視[geo-blocked],rtmp://f13h.mine.nu/sat/tv051
民視[geo-blocked],https://t.freetv.fun/live/min-shi-1-1.m3u8
民視HD[geo-blocked],https://t.freetv.fun/live/min-shi.m3u8
民視HD[geo-blocked],https://t.freetv.fun/live/min-shi-1.ts
民視HD[geo-blocked],https://t.freetv.fun/live/min-shi-2-1.php
民視HD[geo-blocked],https://t.freetv.fun/live/min-shi-3.m3u8
民視HD[geo-blocked],https://t.freetv.fun/live/min-shi-4.php
民視HD[geo-blocked],https://t.freetv.fun/live/min-shi-28.m3u8
民視影劇臺[geo-blocked],https://t.freetv.fun/live/min-shi-ying-ju.m3u8
民視新聞 HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-2.m3u8
民視新聞 HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-1-1.m3u8
民視新聞HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen.m3u8
民視新聞HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-1.ts
民視新聞HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-3.php
民視第一台[geo-blocked],https://t.freetv.fun/live/min-shi-di-yi.m3u8
民視第一臺[geo-blocked],https://t.freetv.fun/live/min-shi-di-yi-1.m3u8
民視臺灣台[geo-blocked],https://t.freetv.fun/live/min-shi-tai-wan.m3u8
民視臺灣台[geo-blocked],https://t.freetv.fun/live/min-shi-tai-wan-1.m3u8
民視臺灣台[geo-blocked],https://t.freetv.fun/live/min-shi-tai-wan-4.php
精選動漫臺[geo-blocked],https://t.freetv.fun/live/jing-xuan-dong-man-5.m3u8
精選動漫臺[geo-blocked],https://t.freetv.fun/live/jing-xuan-dong-man.m3u8
經典卡通臺[geo-blocked],https://t.freetv.fun/live/jing-dian-qia-tong-5.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-dian-ying.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-dian-ying-1.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-dian-ying-2.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-xiang-gang-dian-ying-2.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-xiang-gang-dian-ying-3.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-dian-ying-5.m3u8
緯來日本[geo-blocked],rtmp://f13h.mine.nu/sat/tv771
緯來日本[geo-blocked],https://t.freetv.fun/live/wei-lai-ri-ben-ee.php
緯來育樂[geo-blocked],rtmp://f13h.mine.nu/sat/tv701
緯來電影[geo-blocked],https://t.freetv.fun/live/wei-lai-dian-ying.php
緯來電影[geo-blocked],https://t.freetv.fun/live/wei-lai-dian-ying-1.m3u8
緯來體育[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv721
緯來體育[geo-blocked],rtmp://f13h.mine.nu/sat/tv721
緯來體育[geo-blocked],https://t.freetv.fun/live/wei-lai-ti-yu-ee.php
美亞電影台[TW][geo-blocked],https://t.freetv.fun/live/mei-ya-dian-ying.php
美亞電影台[TW][geo-blocked],https://t.freetv.fun/live/mei-ya-dian-ying-1.m3u8
美亞電影台[TW][geo-blocked],https://t.freetv.fun/live/mei-ya-dian-ying-28.php
臺視新聞臺[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen.m3u8
臺視新聞臺[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen-3.m3u8
臺視新聞臺[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen-1-2.m3u8
臺視新聞臺[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen-2-1.m3u8
臺視綜合[geo-blocked],https://t.freetv.fun/live/tai-shi-zong-he.m3u8
臺視綜合[geo-blocked],https://t.freetv.fun/live/tai-shi-zong-he-1.php
臺視財經臺[geo-blocked],https://t.freetv.fun/live/tai-shi-cai-jing.m3u8
華視[geo-blocked],rtmp://f13h.mine.nu/sat/tv111
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-1.m3u8
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-2.ts
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-3.php
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-4.m3u8
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-28.m3u8
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-17.m3u8
華視教育文化[geo-blocked],https://t.freetv.fun/live/hua-shi-jiao-yu-ti-yu-wen-hua.m3u8
華視新聞資訊[geo-blocked],https://t.freetv.fun/live/hua-shi-xin-wen-zi-xun.m3u8
采昌影劇[geo-blocked],https://t.freetv.fun/live/cai-chang-ying-ju.m3u8
金光布袋戲[geo-blocked],https://t.freetv.fun/live/jin-guang-bu-dai-xi-5.m3u8
金光布袋戲[geo-blocked],https://t.freetv.fun/live/jin-guang-bu-dai-xi.m3u8
金光布袋戲[geo-blocked],https://t.freetv.fun/live/jin-guang-bu-dai-xi-1.m3u8
鏡新聞[geo-blocked],https://t.freetv.fun/live/jing-xin-wen.m3u8
鏡新聞[geo-blocked],https://t.freetv.fun/live/jing-xin-wen-1.m3u8
靖天戲劇[geo-blocked],https://t.freetv.fun/live/jing-tian-xi-ju.m3u8
靖天映畫[geo-blocked],https://t.freetv.fun/live/jing-tian-ying-hua.m3u8
靖天資訊[geo-blocked],https://t.freetv.fun/live/jing-tian-zi-xun.m3u8
靖天電影[geo-blocked],https://t.freetv.fun/live/jing-tian-dian-ying.m3u8
靖洋戲劇[geo-blocked],https://t.freetv.fun/live/jing-yang-xi-ju.m3u8
非凡新聞HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv581
非凡新聞HD[geo-blocked],https://t.freetv.fun/live/fei-fan-xin-wen-1-1.php
龍華偶像[geo-blocked],https://t.freetv.fun/live/long-hua-ou-xiang-b.m3u8
龍華日韓[geo-blocked],https://t.freetv.fun/live/long-hua-ri-han-b.m3u8
龍華經典[geo-blocked],https://t.freetv.fun/live/long-hua-jing-dian-b.m3u8
龍華電影[geo-blocked],https://t.freetv.fun/live/long-hua-dian-ying-b.m3u8
Thailand,#genre#
Bright TV[geo-blocked],https://t.freetv.fun/live/big-tv.m3u8
GMM25[geo-blocked],https://t.freetv.fun/live/gmm-25-1.m3u8
MOTORVISION HD[geo-blocked],https://t.freetv.fun/live/motorvision-tv-2.m3u8
MOTORVISION HD[geo-blocked],https://t.freetv.fun/live/motorvision-tv-1.m3u8
MOTORVISION HD[geo-blocked],https://t.freetv.fun/live/motorvision-tv-2.m3u8
MOTORVISION HD[geo-blocked],https://t.freetv.fun/live/motorvision.m3u8
NBT HD[geo-blocked],https://t.freetv.fun/live/nbt.m3u8
NEWS TV [geo-blocked],https://t.freetv.fun/live/inews-tv-1.m3u8
NEWS TV [geo-blocked],https://t.freetv.fun/live/newsmax-tv-2.m3u8
Stadium1[geo-blocked],https://t.freetv.fun/live/stadium.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2gao-qing.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-02.php
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2-1.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2hd.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-1.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-2.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2hd-1.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-3.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-4.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-5.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-6.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-7.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-8.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-9.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-10.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-11.m3u8
THAI TV[geo-blocked],https://t.freetv.fun/live/lao-thai-tv.m3u8
THAI TV[geo-blocked],https://t.freetv.fun/live/this-tv-sd.m3u8
TV 3 HD[geo-blocked],https://t.freetv.fun/live/dltv-3-1080p.m3u8
Thai Chaiyo[geo-blocked],https://t.freetv.fun/live/thai-chaiyo.m3u8
Thai Chaiyo[geo-blocked],https://t.freetv.fun/live/thai-chaiyo-1.m3u8
ThaiPBS[geo-blocked],https://t.freetv.fun/live/thai-pbs.m3u8
ThaiPBS[geo-blocked],https://t.freetv.fun/live/thai-pbs-1.m3u8
ThaiPBS[geo-blocked],https://t.freetv.fun/live/thai-pbs-3.m3u8
ThaiPBS[geo-blocked],https://t.freetv.fun/live/tai-guo-thai-pbs.m3u8
VOICE TV[geo-blocked],https://t.freetv.fun/live/vice-tv-1.m3u8
VOICE TV[geo-blocked],https://t.freetv.fun/live/vice-tv-1080p.m3u8
Tunisia,#genre#
First TV[geo-blocked],https://t.freetv.fun/live/the-first-tv.m3u8
First TV[geo-blocked],https://t.freetv.fun/live/the-first-tv-1080p.m3u8
First TV[geo-blocked],https://t.freetv.fun/live/sports-first-tv.m3u8
Türkiye,#genre#
Akit TV Türkiye[geo-blocked],https://t.freetv.fun/live/akit-tv.m3u8
Aksu TV Türkiye[geo-blocked],https://t.freetv.fun/live/aksu-tv.m3u8
BRTV Türkiye[geo-blocked],https://t.freetv.fun/live/brtv.m3u8
Best TV Türkiye[geo-blocked],https://t.freetv.fun/live/best-tv-1.m3u8
Best TV Türkiye[geo-blocked],https://t.freetv.fun/live/best-tv-2.m3u8
Bloomberg HT Türkiye[geo-blocked],https://t.freetv.fun/live/bloomberg-ht-3.m3u8
CNBC-e Turk[geo-blocked],https://t.freetv.fun/live/cnbc-e.m3u8
Capul TV[geo-blocked],https://t.freetv.fun/live/campus-tv.m3u8
Dizimax Sci-Fi Türk[geo-blocked],https://t.freetv.fun/live/sci-fi.m3u8
Dream TV[geo-blocked],https://t.freetv.fun/live/dream-tv.m3u8
Dream Turk  (TR)[geo-blocked],https://t.freetv.fun/live/dream-turk-1.m3u8
Haber Turk[geo-blocked],https://t.freetv.fun/live/haber-turk.m3u8
Haber Turk[geo-blocked],https://t.freetv.fun/live/haber-turk-2.m3u8
Haber Turk[geo-blocked],https://t.freetv.fun/live/turk-haber.m3u8
Kanal 24[geo-blocked],https://t.freetv.fun/live/24-kanal.m3u8
Kaz Sport[geo-blocked],https://t.freetv.fun/live/qazsport-1.m3u8
Kral Pop Music Türkiye[geo-blocked],https://t.freetv.fun/live/kral-kral-pop.m3u8
Kral Pop Music Türkiye[geo-blocked],https://t.freetv.fun/live/kral-kral-pop-1.m3u8
Kral Pop Music Türkiye[geo-blocked],https://t.freetv.fun/live/music-pop.m3u8
Kral Pop Music Türkiye[geo-blocked],https://t.freetv.fun/live/pop-1.m3u8
Kral Pop Music Türkiye[geo-blocked],https://t.freetv.fun/live/pop-2.m3u8
MinikaÇOCUK[geo-blocked],https://t.freetv.fun/live/minika-cocuk-1.m3u8
PMC TV Turk[geo-blocked],https://t.freetv.fun/live/pmc.m3u8
STV[geo-blocked],https://t.freetv.fun/live/stv.m3u8
STV[geo-blocked],https://t.freetv.fun/live/stv-1.m3u8
STV[geo-blocked],https://t.freetv.fun/live/smtv.m3u8
TGRT Haber[geo-blocked],https://t.freetv.fun/live/trt-haber.m3u8
TGRT Haber[geo-blocked],https://t.freetv.fun/live/tgrt-haber.m3u8
TGRT Haber[geo-blocked],https://t.freetv.fun/live/trt-haber-1.m3u8
TGRT Haber[geo-blocked],https://t.freetv.fun/live/trt-haber-2.m3u8
TJK TV HD[geo-blocked],https://t.freetv.fun/live/tjk-tv.m3u8
TJK TV HD[geo-blocked],https://t.freetv.fun/live/tjk-tv-1.m3u8
TRT 1 HD[geo-blocked],https://t.freetv.fun/live/trt-1.m3u8
TRT 1 HD[geo-blocked],https://t.freetv.fun/live/trt-1-1.m3u8
TRT 1 HD[geo-blocked],https://t.freetv.fun/live/trt-1-2.m3u8
TRT Arabic[geo-blocked],https://t.freetv.fun/live/trt-arabi-1.m3u8
TRT Avaz[geo-blocked],https://t.freetv.fun/live/trt-avaz.m3u8
TRT Avaz[geo-blocked],https://t.freetv.fun/live/trt-avaz-1.m3u8
TRT Müzik[geo-blocked],https://t.freetv.fun/live/trt-muzik.m3u8
TRT Müzik[geo-blocked],https://t.freetv.fun/live/trt-muzik-1.m3u8
TRT Spor (TR)[geo-blocked],https://t.freetv.fun/live/ht-spor.m3u8
TRT World[geo-blocked],https://t.freetv.fun/live/tvri-world.m3u8
TRT World[geo-blocked],https://t.freetv.fun/live/trt-world.m3u8
TRT World[geo-blocked],https://t.freetv.fun/live/trt-world-1.m3u8
TRT World[geo-blocked],https://t.freetv.fun/live/trt-world-2.m3u8
TVT Turkey[geo-blocked],https://t.freetv.fun/live/tvt.m3u8
TVT Turkey[geo-blocked],https://t.freetv.fun/live/tvt-1.m3u8
Yaban TV[geo-blocked],https://t.freetv.fun/live/abante-tv.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv-1.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv-2.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv-3.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv-4.m3u8
news channel[geo-blocked],https://t.freetv.fun/live/salem-news-channel.m3u8
news channel[geo-blocked],https://t.freetv.fun/live/salem-news-channel-1.m3u8
news channel[geo-blocked],https://t.freetv.fun/live/channel-news-asia.m3u8
news channel[geo-blocked],https://t.freetv.fun/live/channelnewsasia.m3u8
news channel[geo-blocked],https://t.freetv.fun/live/ch-ng-black-news-channel.m3u8
tv 10[geo-blocked],https://t.freetv.fun/live/dltv-10-1080p.m3u8
zagros[geo-blocked],https://t.freetv.fun/live/zagros.m3u8
Ukraine,#genre#
1+1 Ukraine[geo-blocked],https://t.freetv.fun/live/samuel-goldwyn-films.m3u8
11 канал[geo-blocked],https://t.freetv.fun/live/10-kanal.m3u8
11 канал[geo-blocked],https://t.freetv.fun/live/africanews-1.m3u8
11 канал[geo-blocked],https://t.freetv.fun/live/10-kanal-1.m3u8
2x2 Ukraine[geo-blocked],https://t.freetv.fun/live/fresh-news-1.m3u8
2x2 Ukraine[geo-blocked],https://t.freetv.fun/live/2x2.m3u8
2x2 Ukraine[geo-blocked],https://t.freetv.fun/live/2x2-1.m3u8
2x2 Ukraine[geo-blocked],https://t.freetv.fun/live/2x2-2.m3u8
2x2 Ukraine[geo-blocked],https://t.freetv.fun/live/2x2-3.m3u8
2x2 Ukraine[geo-blocked],https://t.freetv.fun/live/2x2-4.m3u8
2x2 Ukraine[geo-blocked],https://t.freetv.fun/live/2x2-5.m3u8
2x2 Ukraine[geo-blocked],https://t.freetv.fun/live/2x2-6.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/7-kanal.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/5-kanal.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/piatyi-kanal-2.m3u8
Business TV Ukraine[geo-blocked],https://t.freetv.fun/live/zee-business-2.m3u8
First Business Ukraine[geo-blocked],https://t.freetv.fun/live/zee-business.m3u8
First Business Ukraine[geo-blocked],https://t.freetv.fun/live/zee-business-1.m3u8
Перший Avtomobilniy[geo-blocked],https://t.freetv.fun/live/pershii.m3u8
Украина[geo-blocked],https://t.freetv.fun/live/ukraina-2.m3u8
United Arab Emirates,#genre#
AD Sports Channels[geo-blocked],https://t.freetv.fun/live/sportsman-channel.m3u8
AD Sports Channels[geo-blocked],https://t.freetv.fun/live/roku-sports-channel.m3u8
Ajman tv[geo-blocked],https://t.freetv.fun/live/jan-tv.m3u8
Ajman tv[geo-blocked],https://t.freetv.fun/live/anjan-tv.m3u8
Al Arabiya[geo-blocked],https://t.freetv.fun/live/al-arabiya-business.m3u8
Al Arabiya[geo-blocked],https://t.freetv.fun/live/al-arabiya.m3u8
Al Arabiya[geo-blocked],https://t.freetv.fun/live/al-arabiya-1.m3u8
Al Arabiya[geo-blocked],https://t.freetv.fun/live/al-alaraby.m3u8
Al Arabiya[geo-blocked],https://t.freetv.fun/live/al-alaraby-1.m3u8
Al Arabiya[geo-blocked],https://t.freetv.fun/live/al-arabiya-eng.m3u8
Al Shallal[geo-blocked],https://t.freetv.fun/live/al-shallal-tv.m3u8
Alfa Fann[geo-blocked],https://t.freetv.fun/live/alfa-s.m3u8
Anti TV[geo-blocked],https://t.freetv.fun/live/haunt-tv.m3u8
Anti TV[geo-blocked],https://t.freetv.fun/live/datis-tv.m3u8
Anti TV[geo-blocked],https://t.freetv.fun/live/haunt-tv-1.m3u8
Anti TV[geo-blocked],https://t.freetv.fun/live/haunt-tv-2.m3u8
Anti TV[geo-blocked],https://t.freetv.fun/live/haunt-tv-3.m3u8
CNBC Arabic[geo-blocked],https://t.freetv.fun/live/cgtn-arabic.m3u8
CNBC Arabic[geo-blocked],https://t.freetv.fun/live/cgtn-arabic-1.m3u8
CNBC Arabic[geo-blocked],https://t.freetv.fun/live/cnbc-arabiya.m3u8
Cartoon Network Arabic[geo-blocked],https://t.freetv.fun/live/artoon-network-arg.m3u8
Dubai Racing 2 TV[geo-blocked],https://t.freetv.fun/live/dubai-tv.m3u8
GEM Bollywood[geo-blocked],https://t.freetv.fun/live/gem-bollywood.m3u8
GEM Onyx HD[geo-blocked],https://t.freetv.fun/live/gem-onyx.m3u8
OSN Series[geo-blocked],https://t.freetv.fun/live/a3s-series.m3u8
PEACE TV[geo-blocked],https://t.freetv.fun/live/espace-tv.m3u8
ROYA[geo-blocked],https://t.freetv.fun/live/roya-tv.m3u8
ROYA[geo-blocked],https://t.freetv.fun/live/roya-tv-1.m3u8
SHARJAH TV[geo-blocked],https://t.freetv.fun/live/sharjah-tv.m3u8
SHARJAH TV[geo-blocked],https://t.freetv.fun/live/sharjah-tv-1.m3u8
SHARJAH TV[geo-blocked],https://t.freetv.fun/live/sharjah-tv-2.m3u8
Sky News Arabia HD[geo-blocked],https://t.freetv.fun/live/sky-news-arabia.m3u8
Sky News Arabia HD[geo-blocked],https://t.freetv.fun/live/sky-news-arabia-1.m3u8
Sky News Arabia HD[geo-blocked],https://t.freetv.fun/live/sky-news-arabia-3.m3u8
Wanasah TV UAE[geo-blocked],https://t.freetv.fun/live/wanasah.m3u8
aaa music[geo-blocked],https://t.freetv.fun/live/saga-music-1.m3u8
aaa music[geo-blocked],https://t.freetv.fun/live/hayat-music.m3u8
United Kingdom,#genre#
ALB UK HD[geo-blocked],https://t.freetv.fun/live/alb-uk.m3u8
BBC 4 Kids[geo-blocked],https://t.freetv.fun/live/bbc-kids.m3u8
BBC America[geo-blocked],https://t.freetv.fun/live/bbc-america.m3u8
BBC First[geo-blocked],https://t.freetv.fun/live/ch-ng-bbc-first.m3u8
BBC First[geo-blocked],https://t.freetv.fun/live/bbc-first.m3u8
BBC HD[geo-blocked],https://t.freetv.fun/live/bbc-2.m3u8
BBC News HD[geo-blocked],https://t.freetv.fun/live/bbc-news.ts
BBC News HD[geo-blocked],https://t.freetv.fun/live/bbc-news-1.m3u8
BBC News HD[geo-blocked],https://t.freetv.fun/live/bbc-news-2.m3u8
BBC News HD[geo-blocked],https://t.freetv.fun/live/bbc-news-3.m3u8
BBC News HD[geo-blocked],https://t.freetv.fun/live/bbc-news-4.m3u8
Bridge TV Classic[geo-blocked],https://t.freetv.fun/live/bridge-classic.m3u8
Bridge TV Classic[geo-blocked],https://t.freetv.fun/live/classic-tv.m3u8
Bridge TV Classic[geo-blocked],https://t.freetv.fun/live/bridge.m3u8
Crime & Investigation UK[geo-blocked],https://t.freetv.fun/live/crime-360-720p.m3u8
DMAX[geo-blocked],https://t.freetv.fun/live/dmax-1.m3u8
Discovery Channel  (UK)[geo-blocked],https://t.freetv.fun/live/discovery-channel.m3u8
Discovery Channel  (UK)[geo-blocked],https://t.freetv.fun/live/discovery-channel-1.m3u8
Discovery Channel  (UK)[geo-blocked],https://t.freetv.fun/live/discovery-channel-3.m3u8
Discovery Turbo UK[geo-blocked],https://t.freetv.fun/live/discovery-turbo.m3u8
English Club[geo-blocked],https://t.freetv.fun/live/english-club-tv.m3u8
English Club[geo-blocked],https://t.freetv.fun/live/english-club-tv-2.m3u8
Euronews English[geo-blocked],https://t.freetv.fun/live/euronews-english.m3u8
Great Movies[geo-blocked],https://t.freetv.fun/live/gravitas-movies.m3u8
History Channel  (UK)[geo-blocked],https://t.freetv.fun/live/history-hit-channel.m3u8
Horse&Country[geo-blocked],https://t.freetv.fun/live/horse-and-country-2.m3u8
Horse&Country[geo-blocked],https://t.freetv.fun/live/horse-country-tv.m3u8
ION[geo-blocked],https://t.freetv.fun/live/ion.m3u8
ION[geo-blocked],https://t.freetv.fun/live/wion-1.m3u8
ION[geo-blocked],https://t.freetv.fun/live/ion-1.m3u8
ITV[geo-blocked],https://t.freetv.fun/live/itv.m3u8
ITV[geo-blocked],https://t.freetv.fun/live/itv-1.m3u8
ITV 4 (UK)[geo-blocked],https://t.freetv.fun/live/ptv-4.m3u8
Movies 24 UK[geo-blocked],https://t.freetv.fun/live/24-hour-free-movies.m3u8
